año;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2022;Catamarca;Agricultura y Ganaderia;3F. Quema a campo de residuos agrícolas;N2O;0.19;49.55
2022;Jujuy;Agricultura y Ganaderia;3F. Quema a campo de residuos agrícolas;N2O;6.35;1682.65
2022;Salta;Agricultura y Ganaderia;3F. Quema a campo de residuos agrícolas;N2O;7.6;2014.63
2022;Santiago del Estero;Agricultura y Ganaderia;3F. Quema a campo de residuos agrícolas;N2O;1.4;370.6
2022;Tucumán;Agricultura y Ganaderia;3F. Quema a campo de residuos agrícolas;N2O;28.79;7629.99
2020;Corrientes;Agricultura y Ganaderia;3C. Cultivo del arroz;CH4;10342.25;289582.86
2020;Chaco;Agricultura y Ganaderia;3C. Cultivo del arroz;CH4;452.12;12659.36
2020;Entre Ríos;Agricultura y Ganaderia;3C. Cultivo del arroz;CH4;6171.44;172800.26
2020;Formosa;Agricultura y Ganaderia;3C. Cultivo del arroz;CH4;1017.27;28483.56
2020;Santa Fe;Agricultura y Ganaderia;3C. Cultivo del arroz;CH4;2961.39;82918.81
